event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-07 06:40:55+00:00,cart,1004767,2053013555631882655,electronics.smartphone,samsung,251.45,552261080,2da46b7f-94ad-408a-be2e-9feb4199591a,2019-10-07
2019-10-07 14:59:28+00:00,view,1003416,2053013555631882655,electronics.smartphone,meizu,409.08,552104007,92ad0c9d-1840-4df4-88cc-d3337220e794,2019-10-07
2019-10-07 12:22:38+00:00,view,5700903,2053013553970938175,auto.accessories.player,kenwood,472.34,523456515,7af2b7c4-f15f-4b0a-958b-25b510081afc,2019-10-07
2019-10-07 18:08:31+00:00,view,5100772,2053013553341792533,electronics.clocks,acme,79.54,530709499,e999088c-baca-4a0e-9698-5f70a09f4be3,2019-10-07
2019-10-07 19:28:43+00:00,view,13600442,2053013557477376525,furniture.bathroom.bath,triton,81.08,515767452,862d971d-dcb5-4824-acaa-0cac0936056a,2019-10-07
2019-10-07 13:20:57+00:00,view,12719044,2053013553559896355,,triangle,44.02,513169747,bf9c2584-21a9-4994-b531-cb61d07b9486,2019-10-07
2019-10-07 17:25:18+00:00,view,44700003,2104564977229628393,,pt-group,69.5,539628734,1515a709-9dec-4bde-ac6f-62f3cb4e77cf,2019-10-07
2019-10-07 19:28:40+00:00,view,5700585,2053013553970938175,auto.accessories.player,pioneer,200.78,513563073,3914a7b7-0a60-4a20-b6d4-d6713bff6d11,2019-10-07
2019-10-07 04:16:37+00:00,view,34800257,2062461754293617058,,cantra,96.52,518567988,bdc8c3b0-4b22-4781-8221-490b1c5ab81f,2019-10-07
2019-10-07 16:08:38+00:00,view,34800270,2062461754293617058,,cantra,101.67,545423846,13d42c1a-86a5-4b4c-9c1e-bd7c0760e8a0,2019-10-07
2019-10-07 07:23:13+00:00,view,1004858,2053013555631882655,electronics.smartphone,samsung,131.76,547563167,5e621776-61d7-42d7-9f5a-35288e525209,2019-10-07
2019-10-07 07:52:04+00:00,view,26011325,2053013562611204913,,,1.88,514683376,a645eb4e-71c7-4168-96dd-e3d47665c353,2019-10-07
2019-10-07 07:46:01+00:00,view,1306854,2053013558920217191,computers.notebook,asus,771.96,521394493,06547f91-5f47-42e4-b7d8-07a24925d5a6,2019-10-07
2019-10-07 07:26:28+00:00,view,1004246,2053013555631882655,electronics.smartphone,apple,736.05,519174410,526d8701-6722-4e2e-94fc-175f663313dc,2019-10-07
2019-10-07 14:33:39+00:00,view,9300088,2053013554524586339,,panasonic,694.97,549571358,c641e025-28d3-447d-a03d-eccab1f700bf,2019-10-07
2019-10-07 13:38:58+00:00,view,3601437,2053013563810775923,appliances.kitchen.washer,lg,380.96,543317931,7b47c0e2-74e0-4fdb-9c89-74f08d51d5cd,2019-10-07
2019-10-07 17:27:17+00:00,view,15200020,2053013553484398879,,varta,115.83,557798125,c34adf51-11ed-4bc1-b8f8-e5f8e74c543e,2019-10-07
2019-10-07 16:01:18+00:00,view,2701288,2053013563911439225,appliances.kitchen.refrigerators,samsung,836.31,532400998,94099b6a-5866-451f-9cd3-1c534690e6bc,2019-10-07
2019-10-07 08:41:30+00:00,view,25509982,2053013562208551707,,gerat,79.57,512774202,d91d909d-5103-4318-a680-065f411a6023,2019-10-07
2019-10-07 00:57:12+00:00,purchase,16500007,2053013556462354899,,omron,62.52,546654827,f603600e-4d7b-409a-a23f-934c36723611,2019-10-07
2019-10-07 10:48:55+00:00,view,11300000,2053013555531219353,electronics.telephone,texet,16.98,512950095,cd11949a-e119-436d-9130-69e97de77386,2019-10-07
2019-10-07 14:25:00+00:00,view,1201421,2172371436436455782,electronics.tablet,lenovo,128.42,547195496,60b92501-a5c6-4d21-8ebb-65557c0ce8ce,2019-10-07
2019-10-07 03:01:22+00:00,view,1004210,2053013555631882655,electronics.smartphone,samsung,89.84,555563178,ff93d380-0251-4098-a9cf-9caabf70986d,2019-10-07
2019-10-07 13:30:14+00:00,view,1002629,2053013555631882655,electronics.smartphone,apple,360.34,557275706,e41c00e4-fa5f-436d-bcd9-3d900afe8aeb,2019-10-07
2019-10-07 05:15:24+00:00,purchase,8800911,2053013555573162395,electronics.telephone,nokia,23.16,516658659,62428e93-ae10-426c-9c98-54aa5c2dfc80,2019-10-07
2019-10-07 06:12:10+00:00,view,22700120,2053013556168753601,,stanley,43.76,557597581,02968bb7-f663-4edb-ac2b-223ac673e8d5,2019-10-07
2019-10-07 09:41:29+00:00,view,17300003,2053013553853497655,,,34.47,512887016,38427157-473f-449e-81db-ce80fbfb7d1c,2019-10-07
2019-10-07 09:02:22+00:00,view,2601440,2053013563970159485,,flama,114.03,518854904,df59cde5-846a-42a6-902c-565d0eef8e4b,2019-10-07
2019-10-07 06:32:23+00:00,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.22,515773136,aa694e5a-8a92-4957-afc2-33eba476b51f,2019-10-07
