event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-15 15:29:48+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.66,553439116,8a408803-3b92-4ffe-a9fe-e98a5debd8d1,2019-10-15
2019-10-15 20:24:24+00:00,view,1005156,2053013555631882655,electronics.smartphone,xiaomi,334.6,513621134,1a3a0829-d5f6-4ca5-9f24-0b54f87c40cf,2019-10-15
2019-10-15 14:14:45+00:00,view,12600037,2053013554751078769,appliances.kitchen.grill,redmond,87.44,535571766,04f21895-899e-4aff-a86d-93f5e34dbef3,2019-10-15
2019-10-15 07:30:23+00:00,view,7600347,2053013552821698803,,tp-link,37.07,556348629,65b1fea3-f91b-4220-9044-09082d676498,2019-10-15
2019-10-15 05:51:12+00:00,view,2601802,2053013563970159485,,hansa,391.84,522785633,e1fcc1f7-c971-4d2c-97f3-e622738b1f28,2019-10-15
2019-10-15 04:04:21+00:00,view,22700193,2053013556168753601,,stels,77.22,521986826,06d13c2c-12ba-443e-a90a-61da5154398b,2019-10-15
2019-10-15 08:16:38+00:00,view,1500208,2053013552955916539,computers.peripherals.printer,xerox,94.98,527574352,071ca00d-c162-4625-b87c-36589da52ae1,2019-10-15
2019-10-15 07:18:07+00:00,view,6000229,2053013560807654091,auto.accessories.alarm,starline,138.23,519053586,58999686-d1ba-4224-bc35-30975ba6ffa4,2019-10-15
2019-10-15 15:07:51+00:00,view,1005166,2053013555631882655,electronics.smartphone,xiaomi,316.09,537557999,8c79eab8-be11-4851-838d-bdf99247a3bd,2019-10-15
2019-10-15 04:13:47+00:00,view,2700588,2053013563911439225,appliances.kitchen.refrigerators,indesit,295.99,512707589,42a5bf33-6194-4cac-a874-8c45397cc782,2019-10-15
2019-10-15 03:32:17+00:00,view,1004175,2053013555631882655,electronics.smartphone,tp-link,92.05,560320550,6df41371-fb66-4d05-b35d-d5d9eb63024d,2019-10-15
2019-10-15 00:34:45+00:00,view,26400291,2053013563651392361,,lucente,200.26,526050009,69397247-979a-4c66-a7b7-d72d15fba40d,2019-10-15
2019-10-15 14:17:52+00:00,view,1004871,2053013555631882655,electronics.smartphone,samsung,285.33,515959312,875629dc-db3a-4caa-b40d-c84be00a87b9,2019-10-15
2019-10-15 10:54:41+00:00,view,26201167,2053013563693335403,,lucente,75.16,549726038,f5021e60-d672-4cfe-8c85-8c0bbe2170fc,2019-10-15
2019-10-15 12:07:22+00:00,view,5100667,2053013553341792533,electronics.clocks,,66.7,560468054,18d23d02-7196-476c-9597-6906c434cd91,2019-10-15
2019-10-15 05:08:50+00:00,view,1004857,2053013555631882655,electronics.smartphone,samsung,130.71,530425681,2b92ef14-9b6a-4ad2-ae10-e525a3eeb25b,2019-10-15
2019-10-15 09:26:32+00:00,view,4803531,2053013554658804075,electronics.audio.headphone,panasonic,4.56,538760464,af23aa2d-6bcb-4ae0-992e-2f8196506c37,2019-10-15
2019-10-15 17:36:16+00:00,view,1201254,2172371436436455782,electronics.tablet,prestigio,128.52,516392557,cf05fd60-cf30-4e9b-9d6b-aad1291e09ee,2019-10-15
2019-10-15 11:23:13+00:00,view,1307294,2053013558920217191,computers.notebook,msi,972.94,551375030,b29a50f9-fc73-4fee-8dd2-b7be800e4be8,2019-10-15
2019-10-15 05:27:42+00:00,view,28719272,2053013565639492569,apparel.shoes,rieker,73.36,528304753,dba327b7-5e3b-4d10-a4cf-b1b7199051c7,2019-10-15
2019-10-15 01:28:50+00:00,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.87,521948784,62acdfd3-0e33-4736-87ad-27e9182bd067,2019-10-15
2019-10-15 10:29:16+00:00,view,3701134,2053013565983425517,appliances.environment.vacuum,bosch,105.28,528464591,fe47e626-58f0-43cd-90ce-15e4ab5f6f82,2019-10-15
2019-10-15 07:07:18+00:00,view,1002547,2053013555631882655,electronics.smartphone,apple,473.37,521063815,1cfc8af4-b8ca-44f8-b1ed-562204d55d2a,2019-10-15
2019-10-15 12:26:17+00:00,view,1004139,2053013555631882655,electronics.smartphone,xiaomi,97.27,521211101,f2f9e451-29e0-4bb7-b7d8-bff094ef0f9d,2019-10-15
2019-10-15 05:13:32+00:00,view,1004529,2053013555631882655,electronics.smartphone,samsung,396.15,546706751,cc8cdcbf-ec77-43fc-a856-77723b4046c0,2019-10-15
2019-10-15 08:58:26+00:00,view,1307375,2053013558920217191,computers.notebook,,1277.38,513876391,b4b0042f-55de-48fa-847a-57a573b36b92,2019-10-15
2019-10-15 15:09:53+00:00,view,1005031,2053013555631882655,electronics.smartphone,xiaomi,195.37,549407013,7ff33c1a-c6e0-4366-92c1-a73efd4e7611,2019-10-15
2019-10-15 14:45:20+00:00,view,1004249,2053013555631882655,electronics.smartphone,apple,745.58,512377399,191ec7f6-476a-457b-bea3-f8af4708c33d,2019-10-15
2019-10-15 07:35:20+00:00,view,34800225,2062461754293617058,,cantra,45.04,519239054,64707c42-6456-4de4-949c-22af46caf109,2019-10-15
2019-10-15 07:51:21+00:00,view,6801011,2053013554222596431,computers.components.hdd,kingston,30.86,557247435,1ceee975-ac5d-4725-b721-afdd4c3f619b,2019-10-15
2019-10-15 12:57:29+00:00,view,1801849,2053013554415534427,electronics.video.tv,samsung,628.05,512635110,84c351b7-abff-4c1b-9691-cad304e5b38b,2019-10-15
2019-10-15 15:26:19+00:00,view,21401217,2053013561579406073,electronics.clocks,casio,50.68,522914224,49f349b6-60bb-4265-92d2-efcf965b220c,2019-10-15
2019-10-15 15:22:49+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,287.73,518276737,071aa11c-ee08-4236-a9ee-03c17c8f9e1a,2019-10-15
2019-10-15 10:51:25+00:00,view,29800009,2053013559842964121,furniture.living_room.chair,,169.86,543026826,a92b6339-8ec5-445c-9ac6-b035bb68065a,2019-10-15
2019-10-15 09:21:04+00:00,view,26500135,2053013563550729061,,lucente,88.03,535318535,cb777e99-c726-4674-ad6d-57dbb16d03aa,2019-10-15
2019-10-15 12:20:49+00:00,view,3300419,2053013555355058573,,redmond,151.84,512814849,168243e5-b9a6-436b-8ee1-2c4605ff5fcd,2019-10-15
2019-10-15 11:59:26+00:00,view,7002256,2053013560346280633,kids.carriage,wingoffly,113.68,543216740,c3a6ce51-5316-41b9-868d-02afe4bda156,2019-10-15
2019-10-15 16:37:21+00:00,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.0,512825943,5cf0f8a3-692e-49c9-900a-92768e84f11e,2019-10-15
2019-10-15 17:10:36+00:00,view,12712690,2053013553559896355,,bridgestone,45.05,535515358,814cabc1-1676-455f-8d6d-0e3b37795894,2019-10-15
2019-10-15 07:05:33+00:00,view,37900040,2152167773222993940,,merelani,99.36,537014794,f7245121-da64-441a-ad11-94c3984bd81b,2019-10-15
2019-10-15 12:43:33+00:00,view,5100572,2053013553341792533,electronics.clocks,apple,434.73,534592132,967ab123-e58b-402d-b494-074fd2e93748,2019-10-15
2019-10-15 12:10:41+00:00,view,1003549,2053013555631882655,electronics.smartphone,samsung,344.9,520270678,5a5b1ae4-b4f0-4179-9dfb-f3256cf78cc3,2019-10-15
2019-10-15 09:09:56+00:00,view,26403732,2053013563651392361,,lucente,55.86,534269606,0249b01e-e7fb-4e0d-8bec-c751144c8911,2019-10-15
2019-10-15 17:08:07+00:00,view,1401515,2053013561092866779,computers.desktop,apple,2316.64,557778368,ee595a54-2983-46d0-82c3-b2f1f828352a,2019-10-15
2019-10-15 15:28:10+00:00,view,3601524,2053013563810775923,appliances.kitchen.washer,samsung,398.77,516402930,f7e14dbb-042e-40bc-b2c9-09a63123e9d2,2019-10-15
