event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-03 17:38:04+00:00,view,3600025,2053013563810775923,appliances.kitchen.washer,indesit,202.76,516112476,415cba6a-3d5c-47ad-8e8a-95a04de19f7d,2019-10-03
2019-10-03 17:15:29+00:00,view,1004833,2053013555631882655,electronics.smartphone,samsung,174.05,546745218,e21a00d7-c5b8-48d2-8f7d-26ba780844a3,2019-10-03
2019-10-03 07:52:51+00:00,view,6302230,2053013554834964853,appliances.kitchen.kettle,panasonic,154.42,555110501,c1eda7ed-816b-4151-885e-436142304d28,2019-10-03
2019-10-03 05:30:39+00:00,view,1003911,2053013555631882655,electronics.smartphone,samsung,177.1,546772008,a1f80e9b-1891-4a3a-9b79-a46f5eba9f58,2019-10-03
2019-10-03 03:11:48+00:00,view,1004669,2053013555631882655,electronics.smartphone,xiaomi,74.36,542682292,e513f696-6f6d-447e-bcd3-764de71e385c,2019-10-03
2019-10-03 04:36:04+00:00,view,26800047,2053013564641248165,,dfc,305.81,531729077,a74234de-2f08-4a57-aa17-fb41efd6c33a,2019-10-03
2019-10-03 10:38:50+00:00,view,1801929,2053013554415534427,electronics.video.tv,samsung,498.8,556039618,9c0ee44f-310a-48cb-9907-95af477fdeb1,2019-10-03
2019-10-03 02:36:04+00:00,view,2601837,2053013563970159485,,artel,123.99,552365072,4485fbba-1eb6-4c28-b9f1-728e0ab6b1f4,2019-10-03
2019-10-03 18:00:20+00:00,view,1005002,2053013555631882655,electronics.smartphone,huawei,257.31,555881170,c37b80e3-b9cf-46b1-b097-9accfa8d9e9c,2019-10-03
2019-10-03 04:31:17+00:00,view,1005104,2053013555631882655,electronics.smartphone,apple,975.57,552193058,0e862cd4-804a-4933-99c8-3f9ef4fd1843,2019-10-03
2019-10-03 00:53:36+00:00,view,1004872,2053013555631882655,electronics.smartphone,samsung,286.35,556056951,8f7a9a45-4f44-49d5-8415-e42429b1bf85,2019-10-03
2019-10-03 05:05:15+00:00,view,29400003,2059484387635888645,,,167.31,556239912,5fd4a65b-3cc8-4700-9ced-4559f17ef38e,2019-10-03
2019-10-03 03:28:40+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.25,513038033,e8f76eb9-5be2-4b20-af1d-ed433a48faf3,2019-10-03
2019-10-03 20:00:11+00:00,view,3700689,2053013565983425517,appliances.environment.vacuum,samsung,181.45,551864191,d740fbe3-3bdf-4c9d-967b-e3df9f5dc757,2019-10-03
2019-10-03 06:01:39+00:00,view,12710449,2053013553559896355,,triangle,41.96,528294998,27f63078-10cf-44ef-bd7c-e72f95b46a2e,2019-10-03
2019-10-03 14:45:16+00:00,view,11200282,2053013562946749253,appliances.personal.scales,redmond,77.2,512500916,31f883ec-0e25-474f-af19-60303f240411,2019-10-03
2019-10-03 11:58:46+00:00,view,1701031,2053013553031414015,computers.peripherals.monitor,qmax,58.41,556367528,c250f8f4-d305-417c-99b0-c1af7f10fcab,2019-10-03
2019-10-03 17:44:07+00:00,view,28101002,2053013564918072245,,,99.1,518555673,593d5f77-ab38-4d18-a94f-07163f08dce4,2019-10-03
2019-10-03 20:29:43+00:00,view,1005050,2053013555631882655,electronics.smartphone,oneplus,720.48,525796193,8c637a0f-5720-4559-a5bf-0c98a9705812,2019-10-03
2019-10-03 14:25:05+00:00,view,13700160,2053013557452210699,,erlit,203.01,515877350,29d54b34-d063-46d9-9d8d-6c37abb2bb8d,2019-10-03
2019-10-03 06:52:57+00:00,view,1004751,2053013555631882655,electronics.smartphone,samsung,198.2,531820660,7f6ab690-c74f-40bf-9305-7915304a731d,2019-10-03
2019-10-03 10:51:06+00:00,view,26202987,2053013563693335403,,,636.78,512743057,c08611bf-72b7-cc73-768f-535082f6a8b9,2019-10-03
