event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-14 17:38:39+00:00,view,26203829,2053013563693335403,,,93.18,513032095,d0479c2f-100a-4ca5-a758-e3ca705d2fca,2019-10-14
2019-10-14 15:51:54+00:00,view,2702665,2053013563911439225,appliances.kitchen.refrigerators,,0.0,549022999,50180022-89dd-4a9a-95a5-5226d8bc5006,2019-10-14
2019-10-14 07:06:12+00:00,view,1002524,2053013555631882655,electronics.smartphone,apple,584.31,527361411,4882e377-ac89-4243-9f9b-c802cfd4895b,2019-10-14
2019-10-14 11:38:04+00:00,view,1003304,2053013555631882655,electronics.smartphone,apple,578.06,555624020,d970e365-7c89-4d90-b5d7-d7771d1db11f,2019-10-14
2019-10-14 12:10:06+00:00,view,3601241,2053013563810775923,appliances.kitchen.washer,lg,373.01,514976934,d770f7c1-9300-4dd8-be34-d57240bf2609,2019-10-14
2019-10-14 04:46:56+00:00,view,1004777,2053013555631882655,electronics.smartphone,xiaomi,135.01,559988340,f07b52ee-e70a-4e02-b7e1-29784d6d5647,2019-10-14
2019-10-14 12:29:05+00:00,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.19,541349960,f0eca565-3051-408a-b743-ed8d509124e7,2019-10-14
2019-10-14 15:09:44+00:00,view,17300809,2053013553853497655,,lanvin,43.73,515752556,b0b6f4da-7236-45c5-a10a-e73005a9d508,2019-10-14
2019-10-14 16:14:29+00:00,view,12300181,2053013556311359947,construction.tools.drill,dewalt,356.25,518595248,3bdc39d7-6b51-4ede-b480-2a750424d4cb,2019-10-14
2019-10-14 15:05:21+00:00,view,1003317,2053013555631882655,electronics.smartphone,apple,952.15,527536701,90bc5a19-d416-44f0-80f8-8236a95208dc,2019-10-14
2019-10-14 14:53:42+00:00,view,13800029,2053013557418656265,furniture.bathroom.toilet,santek,73.13,516676354,d7e716e4-b331-44a4-b23d-314de05a7839,2019-10-14
2019-10-14 17:44:17+00:00,cart,2602045,2053013563970159485,,bosch,406.65,560212732,f5e0da6c-53a7-4f7e-9e46-15e6764fc443,2019-10-14
2019-10-14 15:59:38+00:00,view,1005165,2053013555631882655,electronics.smartphone,xiaomi,317.85,513825422,6cc76567-4341-4ce3-9fa8-9d60facfd365,2019-10-14
2019-10-14 16:56:14+00:00,view,2601832,2053013563970159485,,scarlett,16.19,513165593,ab52acfa-98b9-5476-ee27-0be8081a5885,2019-10-14
2019-10-14 08:33:09+00:00,view,31700029,2053013564557362081,,housefit,321.76,559879004,eef9a7cf-b2cd-4a06-8599-2235fad2e1ba,2019-10-14
2019-10-14 16:39:53+00:00,view,43900054,2127425440925614628,,bosch,527.72,542637305,8d96e8bd-dca4-434a-91b7-d3166593185c,2019-10-14
2019-10-14 05:54:04+00:00,view,14700422,2053013557133443581,furniture.living_room.cabinet,,152.87,522429840,322a9dd7-c73e-46eb-a722-c92032123567,2019-10-14
2019-10-14 06:11:14+00:00,view,1004375,2053013555631882655,electronics.smartphone,oppo,254.58,536037369,53f2b567-5b42-4f19-bf38-527ac7b771b2,2019-10-14
2019-10-14 16:35:51+00:00,purchase,1002544,2053013555631882655,electronics.smartphone,apple,460.5,560194501,f57902b6-7010-4336-af7f-2498d715cf43,2019-10-14
2019-10-14 07:45:02+00:00,view,26400494,2053013563651392361,,,273.37,559528698,c81e530d-872b-4d3f-a094-6663b20b2e6d,2019-10-14
2019-10-14 06:49:38+00:00,view,15200040,2053013553484398879,,bosch,159.82,540451472,25b836b1-273a-4a24-b8d5-cc035ae80191,2019-10-14
2019-10-14 08:27:08+00:00,cart,1802005,2053013554415534427,electronics.video.tv,lg,437.33,514655746,f3707de7-a5f1-40bf-8594-1a6f4f184377,2019-10-14
2019-10-14 10:02:00+00:00,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.87,515210716,4e067286-b1fe-408a-b5ee-29ab5f4294e7,2019-10-14
2019-10-14 16:54:08+00:00,view,1002532,2053013555631882655,electronics.smartphone,apple,643.23,515364074,5bff2438-ace5-4751-9cf6-1abd4daefe1e,2019-10-14
2019-10-14 14:12:39+00:00,view,2702290,2053013563911439225,appliances.kitchen.refrigerators,lg,977.96,512390692,24e4bd80-9ffb-48c5-b9f2-66d3a3075d9c,2019-10-14
2019-10-14 20:29:52+00:00,view,4804572,2053013554658804075,electronics.audio.headphone,apple,208.5,531259459,20084a66-e59e-4867-b54a-89bce7bf6bee,2019-10-14
2019-10-14 11:10:05+00:00,view,36000076,2096280538292683405,appliances.kitchen.kettle,gipfel,112.67,533411902,fe5f6464-bf19-4928-a713-757ce31e819d,2019-10-14
