event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-19 06:54:24+00:00,view,27600257,2053013560111399597,,huter,84.12,513244792,134a9b6b-9963-4d93-93a5-617c39aefe2a,2019-10-19
2019-10-19 05:44:06+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,131.53,513593468,a0eca54c-90a3-4c6c-a5fa-e6a583f22e8c,2019-10-19
2019-10-19 22:32:11+00:00,view,1003310,2053013555631882655,electronics.smartphone,apple,696.29,513376984,3afabe71-6e05-4a85-90f2-21436d77998a,2019-10-19
2019-10-19 04:47:36+00:00,purchase,1201504,2172371436436455782,electronics.tablet,samsung,163.46,561772734,e64a15dc-b7ae-4673-85e4-d5d9c3c6ae63,2019-10-19
2019-10-19 18:41:46+00:00,view,2700588,2053013563911439225,appliances.kitchen.refrigerators,indesit,295.99,541120314,2f576333-c4e8-4bf1-b060-94b1fd1ecf95,2019-10-19
2019-10-19 05:50:40+00:00,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,225.13,515510040,0e8d1e4c-a751-491b-bade-c643166a7236,2019-10-19
2019-10-19 10:04:15+00:00,view,1003533,2053013555631882655,electronics.smartphone,samsung,301.08,532817345,e4027baa-1689-412a-9917-62f19d1742f0,2019-10-19
2019-10-19 06:55:20+00:00,view,3600666,2053013563810775923,appliances.kitchen.washer,samsung,321.52,513178859,546b19a3-c346-412e-83ca-767cf66a532f,2019-10-19
2019-10-19 05:01:33+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,249.86,520762553,6c1f0173-e78d-4c99-84dc-f6f1cb6c6f6b,2019-10-19
2019-10-19 19:10:08+00:00,view,29800083,2053013559842964121,furniture.living_room.chair,,507.07,514219948,6c14a622-86f9-4248-9a8d-62f784d4651c,2019-10-19
2019-10-19 18:53:22+00:00,view,1004775,2053013555631882655,electronics.smartphone,xiaomi,183.48,540071837,bf2bb879-faea-4dca-bec9-7125863aea03,2019-10-19
2019-10-19 18:29:59+00:00,view,6700898,2053013554247762257,computers.components.videocards,gigabyte,835.9,562013229,5eca39ae-fb56-46f5-82c1-7909d144bce4,2019-10-19
2019-10-19 05:37:50+00:00,view,4802036,2053013554658804075,electronics.audio.headphone,apple,174.99,553335589,4e13aed9-4a91-4311-8df8-fdaf6edd089f,2019-10-19
2019-10-19 17:45:12+00:00,view,12713107,2053013553559896355,,dunlop,150.58,560751927,b50d2c08-22aa-47c5-a0ca-633321c7d45e,2019-10-19
2019-10-19 06:13:10+00:00,view,10900320,2053013555069845885,appliances.kitchen.mixer,bosch,39.36,516794195,3d9cb2be-2c6d-4a4d-9595-0ff5526bd030,2019-10-19
2019-10-19 10:08:41+00:00,view,12705124,2053013553559896355,,tunga,34.75,543172667,5699f70e-18da-485a-ab75-5aba0f6869af,2019-10-19
2019-10-19 07:21:21+00:00,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,131.53,538929048,01091de6-742f-4009-84a5-680e9402374a,2019-10-19
2019-10-19 03:21:59+00:00,view,41100010,2090228413959766319,,,102.94,559384530,7e1323aa-4caa-4f6b-bdf8-1733416b5bcd,2019-10-19
2019-10-19 07:12:55+00:00,view,1005102,2053013555631882655,electronics.smartphone,xiaomi,433.17,534946644,923213a2-9cae-4fd0-af5b-f548665ce7ca,2019-10-19
2019-10-19 00:27:06+00:00,view,12703440,2053013553559896355,,cordiant,58.95,513444245,f308f1d4-5c89-4f68-8f76-872c12f6487b,2019-10-19
2019-10-19 13:36:03+00:00,view,9300087,2053013554524586339,,sony,282.86,558796783,a61fc20a-3971-4823-85bd-4b02d145e32d,2019-10-19
2019-10-19 08:22:08+00:00,purchase,1005104,2053013555631882655,electronics.smartphone,apple,1007.97,561394141,47e0572a-ed5b-4785-9baa-1aa2f8544357,2019-10-19
2019-10-19 02:35:38+00:00,view,28100933,2053013564918072245,,,154.44,523944937,2c9e670a-9e8d-4455-ab82-f0eb82b50af6,2019-10-19
2019-10-19 11:39:03+00:00,view,10900228,2053013555069845885,appliances.kitchen.mixer,smeg,558.03,548126836,773b0d46-5719-427a-9056-4c1cc003890c,2019-10-19
2019-10-19 02:50:39+00:00,view,1004886,2053013555631882655,electronics.smartphone,oppo,128.68,539227428,1addb8de-793e-4946-b2e8-b4ab78c81b17,2019-10-19
2019-10-19 15:54:37+00:00,view,1004785,2053013555631882655,electronics.smartphone,huawei,271.14,551179529,6b0fcaad-3f80-4e0b-a953-064d361f9f79,2019-10-19
2019-10-19 13:04:06+00:00,view,35700016,2136935916512478049,appliances.kitchen.kettle,apollo,15.42,561456593,bdcec575-552e-4e1f-b150-653dd1f3378a,2019-10-19
2019-10-19 22:27:52+00:00,view,19200155,2053013556202308035,construction.tools.saw,huter,52.23,524480135,5c7b721e-6da3-4f14-975e-239e0e1d5765,2019-10-19
2019-10-19 07:01:16+00:00,view,10800179,2053013554994348409,,redmond,67.97,514128481,83986d80-0b34-44a9-bcd2-294c44ae26fa,2019-10-19
2019-10-19 13:37:16+00:00,view,8700121,2053013563097744201,appliances.personal.hair_cutter,maxwell,11.51,515162675,32d79dd4-e360-467e-849f-17e99d1b1c2f,2019-10-19
2019-10-19 19:23:10+00:00,view,1801897,2053013554415534427,electronics.video.tv,samsung,1106.82,519807746,bcab4116-b139-406c-937a-941ea257d486,2019-10-19
2019-10-19 13:32:56+00:00,view,16400166,2053013558249128509,,bohemia,361.09,544980675,7a8e2098-cc9c-42b8-9e5b-582be9581f5e,2019-10-19
2019-10-19 08:54:56+00:00,view,3701141,2053013565983425517,appliances.environment.vacuum,tefal,239.13,513738104,30991820-caa2-42f1-99a5-b97c33acda38,2019-10-19
2019-10-19 19:37:37+00:00,view,1005101,2053013555631882655,electronics.smartphone,xiaomi,432.96,557391400,6b2a1159-8f6f-4cf6-8d2d-5798ff2619bf,2019-10-19
2019-10-19 20:49:40+00:00,view,1005069,2053013555631882655,electronics.smartphone,vivo,283.12,558872334,3274c20b-a537-41da-bfbd-4979a7fa2aea,2019-10-19
2019-10-19 06:02:16+00:00,view,40800000,2089490116119625748,,,6.44,558330990,e11685c2-6e0c-460b-9f9b-4e25cb7bb8a0,2019-10-19
2019-10-19 15:43:23+00:00,cart,1801692,2053013554415534427,electronics.video.tv,hisense,398.95,550027966,8c004fbc-7544-4d4a-ab93-c83d5e64674e,2019-10-19
2019-10-19 09:24:37+00:00,view,2502073,2053013564003713919,appliances.kitchen.oven,dauscher,267.68,561026323,4a6b60fc-0586-4c07-92e1-5f86fac1ddf1,2019-10-19
