event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-08 01:28:02+00:00,view,38900017,2085718636156158307,,,69.5,555285185,ac72a59d-c246-4c3f-aefc-1f30620a9283,2019-10-08
2019-10-08 11:20:20+00:00,view,12711620,2053013553559896355,,hifly,83.4,517852656,1009f285-f667-4f25-aea0-6876d479ff39,2019-10-08
2019-10-08 13:40:55+00:00,view,2700599,2053013563911439225,appliances.kitchen.refrigerators,,221.99,551051229,ef31f11a-54df-4fcd-b48a-c0547ef02c44,2019-10-08
2019-10-08 08:20:43+00:00,view,1500399,2053013552955916539,computers.peripherals.printer,canon,115.83,525490078,3d904fa3-6e94-4929-984b-e462f2b71c84,2019-10-08
2019-10-08 15:20:46+00:00,view,1005173,2053013555631882655,electronics.smartphone,samsung,643.23,532787968,1b544851-98f3-4f3e-8a3f-8e56cb09ac0d,2019-10-08
2019-10-08 13:14:57+00:00,view,1004873,2053013555631882655,electronics.smartphone,samsung,380.19,531197764,9cd73c92-ef97-43bf-ae1f-ba5ff3821a91,2019-10-08
2019-10-08 18:07:11+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,731.04,512859753,fd5a8b2d-705f-47d3-a764-bb09f48ee05e,2019-10-08
2019-10-08 06:02:53+00:00,view,17301343,2053013553853497655,,lanvin,38.13,514799240,29f7841a-6ec4-4d4e-a6de-4933dd1652fa,2019-10-08
2019-10-08 14:52:38+00:00,view,19500053,2053013558668558935,,pupa,18.25,558114019,7e3ea8fd-c051-473e-b4bc-2110a862a0dd,2019-10-08
2019-10-08 04:44:32+00:00,view,2800605,2053013563835941749,appliances.kitchen.refrigerators,indesit,264.99,512936433,c663c86f-8917-48d7-91d3-375ebe30dab2,2019-10-08
2019-10-08 07:22:15+00:00,view,14700096,2053013557133443581,furniture.living_room.cabinet,bts,231.64,552591125,7e60d182-4e13-44fb-a606-cb9143bef17c,2019-10-08
2019-10-08 13:01:50+00:00,view,32701020,2055156924466332447,,higashi,68.8,520754024,db447778-6586-43b1-a962-59f1ab850497,2019-10-08
2019-10-08 04:10:36+00:00,view,4300443,2053013552385491165,,scoole,23.14,548361498,1e0c20b6-d64e-4aa3-963b-da6f977cdd18,2019-10-08
2019-10-08 14:02:14+00:00,view,2601810,2053013563970159485,,artel,155.29,519310189,ca90f1a5-08c8-5ea0-d44d-db19a7dc4aca,2019-10-08
2019-10-08 09:02:18+00:00,view,1004249,2053013555631882655,electronics.smartphone,apple,741.06,557993918,bf8414bc-cb06-4e5a-8d02-ccb764d2bfaf,2019-10-08
2019-10-08 22:19:32+00:00,view,13300159,2053013557166998015,,swisshome,100.39,558232824,f73019b1-b324-4ab0-8bb8-adc01072b13e,2019-10-08
2019-10-08 02:47:06+00:00,view,9800283,2053013554071601477,,,38.74,515261912,b4436d58-05ed-4fba-b2a6-580fdcd0755c,2019-10-08
2019-10-08 18:23:14+00:00,view,13400137,2053013557066334713,,,188.14,520083716,e839c338-0072-4c16-a727-bd42d73f71b7,2019-10-08
2019-10-08 11:14:01+00:00,view,17200225,2053013559792632471,furniture.living_room.sofa,,543.1,552623206,84537918-a44c-4aa5-a5ac-a99c9043cca6,2019-10-08
2019-10-08 14:27:33+00:00,view,10800001,2053013554994348409,,maxwell,32.92,515685658,1d2ec652-fb0c-4a13-8d6b-30aacafeed82,2019-10-08
2019-10-08 18:15:39+00:00,view,16800177,2053013558316237377,furniture.kitchen.table,,153.16,514599052,ab77aea4-e9d3-41a4-887e-136e70264711,2019-10-08
2019-10-08 17:30:19+00:00,view,5100854,2053013553341792533,electronics.clocks,apple,631.68,523939765,7cc6ccca-387a-49c1-8a7d-e7950dfd7f2a,2019-10-08
2019-10-08 04:38:07+00:00,cart,1004873,2053013555631882655,electronics.smartphone,samsung,380.22,542786762,92c9b13b-7d10-48a2-9ec9-f084c26a5aa5,2019-10-08
2019-10-08 01:57:15+00:00,view,29900075,2059484601444729123,,peda,1415.74,557890640,6e989a11-da1d-446d-afbc-8f54b562527f,2019-10-08
2019-10-08 17:45:46+00:00,view,12300304,2053013556311359947,construction.tools.drill,alteco,39.38,553451075,9c1071f3-c22e-47fc-95a2-77ceb33849bd,2019-10-08
2019-10-08 03:50:22+00:00,view,28718143,2053013565782098913,apparel.shoes,fassen,51.22,537471215,e66bf5aa-35a8-490b-8e57-67f6953cbb30,2019-10-08
2019-10-08 07:37:07+00:00,view,29900075,2059484601444729123,,peda,1415.74,513731308,3bc8a5ff-04ca-4043-9367-73bb96c9fbef,2019-10-08
2019-10-08 08:21:42+00:00,cart,1004956,2053013555631882655,electronics.smartphone,xiaomi,375.79,555920701,72ef7774-944b-4223-9c2e-b9878b70f26c,2019-10-08
2019-10-08 17:51:58+00:00,view,1004582,2053013555631882655,electronics.smartphone,meizu,133.59,524071494,aaef7a67-1f0c-49b7-8a78-2642b72a50d2,2019-10-08
2019-10-08 07:41:57+00:00,view,4700589,2053013560899928785,auto.accessories.videoregister,xiaomi,71.56,521325149,375b655c-b9a6-4948-9202-d64f00396726,2019-10-08
2019-10-08 08:46:53+00:00,view,5500099,2053013563139687243,,philips,51.46,515416556,3ae9c7fe-a0ba-4477-ae68-f0644ce66556,2019-10-08
2019-10-08 09:36:17+00:00,view,23700138,2053013561847841545,furniture.bedroom.blanket,,10.81,514503764,97fd75ec-f14b-4bcc-9d08-43af1ac9fbff,2019-10-08
2019-10-08 23:42:37+00:00,view,28718771,2053013565069067197,apparel.shoes.keds,rooman,66.67,518388704,9ad8abb5-c0bc-4855-8056-1c6d676cc082,2019-10-08
2019-10-08 20:11:06+00:00,view,29900104,2059484601444729123,,racer,1480.09,524394251,e37421db-afdc-4c61-8e63-410654fa0f88,2019-10-08
