event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_date
2019-10-28 08:31:21+00:00,view,8200527,2053013555413778833,,,54.97,547919591,f4466799-d5e8-4052-8a74-24dbf9f6dc70,2019-10-28
2019-10-28 19:07:18+00:00,view,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.49,513717773,2d78c5e3-a7e4-4252-a2ad-1ed55ab81c72,2019-10-28
2019-10-28 13:26:14+00:00,purchase,1005124,2053013555631882655,electronics.smartphone,apple,1601.84,514218752,8dc4e86c-616c-418b-91d6-96c895e2bbd7,2019-10-28
2019-10-28 07:50:47+00:00,view,5800420,2053013553945772349,electronics.audio.subwoofer,,84.94,517440874,639f1cea-bf36-4a62-b3fa-c046df95288e,2019-10-28
2019-10-28 13:27:53+00:00,view,21404575,2053013561579406073,electronics.clocks,casio,30.36,555632624,b32f3895-d91b-4b6e-a8f4-56bd500a67c6,2019-10-28
2019-10-28 04:14:55+00:00,view,48400003,2119149008294249184,,,90.07,527648335,ef701a1f-80b6-4134-b5e7-7cfc24433902,2019-10-28
2019-10-28 05:09:56+00:00,view,3601524,2053013563810775923,appliances.kitchen.washer,samsung,398.95,518690065,382f0b83-7117-41be-931e-7da2eb97e697,2019-10-28
2019-10-28 16:52:00+00:00,view,1004958,2053013555631882655,electronics.smartphone,xiaomi,330.77,549859330,37a77c79-2dc4-4184-84b3-a18a56a47327,2019-10-28
2019-10-28 23:26:01+00:00,view,19200106,2053013556202308035,construction.tools.saw,stihl,306.31,558307097,30d87536-8d80-46bf-8fca-6cad22769203,2019-10-28
2019-10-28 05:09:37+00:00,view,1004426,2053013555631882655,electronics.smartphone,samsung,217.04,527589921,1e429af9-c02f-451e-9710-fc251b707d39,2019-10-28
2019-10-28 22:56:41+00:00,view,1004785,2053013555631882655,electronics.smartphone,huawei,256.63,562777021,d9e3c7d3-82eb-400a-a77b-ba31a92f3e35,2019-10-28
2019-10-28 03:02:47+00:00,view,37900120,2152167773222993940,,vega,17.37,547453298,b67abc83-4d9e-4223-9c18-f27ef7741e44,2019-10-28
2019-10-28 17:50:03+00:00,view,23000119,2164367422893589471,,mobil,38.61,518914984,2b667185-bf76-4977-a33e-9ec386a19dfa,2019-10-28
2019-10-28 09:07:17+00:00,view,1003800,2053013555631882655,electronics.smartphone,apple,771.7,530122763,a447e7d2-6bfc-4875-9577-662b25deff04,2019-10-28
2019-10-28 19:18:35+00:00,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,220.08,548142341,eee8a494-7673-4bc2-8823-ba37dbd63cad,2019-10-28
2019-10-28 10:54:09+00:00,view,19400037,2053013563768832881,,electrolux,1374.53,522593540,6b8d67ca-188b-4ae4-9294-049aed533149,2019-10-28
